# Generated by Autoplot on Mon Oct 24 07:11:35 CDT 2011
# UNITS: R_E
#time(UTC), X (GSM), Y (GSM), Z (GSM)
2008-01-17T19:15:34.552Z, 5.9154, 2.0898, -4.08197546005249
2008-01-17T19:16:29.752Z, 5.9143, 2.0951, -4.060861110687256
2008-01-17T19:17:24.952Z, 5.9131, 2.1004, -4.039699554443359
2008-01-17T19:18:20.152Z, 5.9118, 2.1056, -4.018492221832275
2008-01-17T19:19:15.352Z, 5.9105, 2.1108, -3.9972379207611084
2008-01-17T19:20:10.552Z, 5.9091, 2.1159, -3.9759373664855957
2008-01-17T19:21:05.752Z, 5.9077, 2.1209, -3.9545910358428955
2008-01-17T19:22:00.952Z, 5.9061, 2.1259, -3.9331984519958496
2008-01-17T19:22:56.152Z, 5.9046, 2.1309, -3.9117565155029297
2008-01-17T19:23:51.352Z, 5.9029, 2.1358, -3.890268087387085
2008-01-17T19:24:46.552Z, 5.9012, 2.1406, -3.868734121322632
2008-01-17T19:25:41.752Z, 5.8994, 2.1454, -3.8471546173095703
2008-01-17T19:26:36.952Z, 5.8975, 2.1501, -3.8255298137664795
2008-01-17T19:27:32.152Z, 5.8956, 2.1548, -3.8038599491119385
2008-01-17T19:28:27.352Z, 5.8936, 2.1594, -3.782144784927368
2008-01-17T19:29:22.552Z, 5.8915, 2.1640, -3.7603847980499268
2008-01-17T19:30:17.752Z, 5.8894, 2.1685, -3.7385799884796143
2008-01-17T19:31:12.952Z, 5.8872, 2.1729, -3.7167305946350098
2008-01-17T19:32:08.152Z, 5.8849, 2.1773, -3.6948368549346924
2008-01-17T19:33:03.352Z, 5.8825, 2.1816, -3.672898530960083
2008-01-17T19:33:58.552Z, 5.8801, 2.1859, -3.6509146690368652
2008-01-17T19:34:53.752Z, 5.8776, 2.1901, -3.6288838386535645
2008-01-17T19:35:48.952Z, 5.8751, 2.1943, -3.606809139251709
2008-01-17T19:36:44.152Z, 5.8724, 2.1984, -3.584690570831299
2008-01-17T19:37:39.352Z, 5.8697, 2.2024, -3.562528371810913
2008-01-17T19:38:34.552Z, 5.8670, 2.2064, -3.5403225421905518
2008-01-17T19:39:29.752Z, 5.8641, 2.2103, -3.518073558807373
2008-01-17T19:40:24.952Z, 5.8612, 2.2142, -3.495781183242798
2008-01-17T19:41:20.152Z, 5.8582, 2.2180, -3.4734458923339844
2008-01-17T19:42:15.352Z, 5.8551, 2.2218, -3.4510674476623535
2008-01-17T19:43:10.552Z, 5.8520, 2.2255, -3.4286463260650635
2008-01-17T19:44:05.752Z, 5.8488, 2.2291, -3.4061825275421143
2008-01-17T19:45:00.952Z, 5.8455, 2.2327, -3.383676052093506
2008-01-17T19:45:56.152Z, 5.8421, 2.2362, -3.361124277114868
2008-01-17T19:46:51.352Z, 5.8387, 2.2397, -3.338529348373413
2008-01-17T19:47:46.552Z, 5.8351, 2.2431, -3.315892457962036
2008-01-17T19:48:41.752Z, 5.8315, 2.2464, -3.2932136058807373
2008-01-17T19:49:36.952Z, 5.8279, 2.2497, -3.2704930305480957
2008-01-17T19:50:32.152Z, 5.8241, 2.2529, -3.2477309703826904
2008-01-17T19:51:27.352Z, 5.8203, 2.2561, -3.2249274253845215
2008-01-17T19:52:22.552Z, 5.8164, 2.2592, -3.202082633972168
2008-01-17T19:53:17.752Z, 5.8124, 2.2622, -3.179196834564209
2008-01-17T19:54:12.952Z, 5.8083, 2.2652, -3.1562697887420654
2008-01-17T19:55:08.152Z, 5.8042, 2.2681, -3.1333022117614746
2008-01-17T19:56:03.352Z, 5.8000, 2.2710, -3.1102938652038574
2008-01-17T19:56:58.552Z, 5.7957, 2.2738, -3.0872440338134766
2008-01-17T19:57:53.752Z, 5.7913, 2.2765, -3.0641510486602783
2008-01-17T19:58:48.952Z, 5.7869, 2.2792, -3.041018009185791
2008-01-17T19:59:44.152Z, 5.7823, 2.2818, -3.0178449153900146
2008-01-17T20:00:39.352Z, 5.7777, 2.2844, -2.9946320056915283
2008-01-17T20:01:34.552Z, 5.7730, 2.2869, -2.9713797569274902
2008-01-17T20:02:29.752Z, 5.7682, 2.2893, -2.948087692260742
2008-01-17T20:03:24.952Z, 5.7634, 2.2917, -2.9247565269470215
2008-01-17T20:04:20.152Z, 5.7584, 2.2940, -2.901386260986328
2008-01-17T20:05:15.352Z, 5.7534, 2.2962, -2.877976894378662
2008-01-17T20:06:10.552Z, 5.7483, 2.2984, -2.8545289039611816
2008-01-17T20:07:05.752Z, 5.7431, 2.3005, -2.8310420513153076
2008-01-17T20:08:00.952Z, 5.7378, 2.3026, -2.8075170516967773
2008-01-17T20:08:56.152Z, 5.7324, 2.3046, -2.7839505672454834
2008-01-17T20:09:51.352Z, 5.7270, 2.3065, -2.760345697402954
2008-01-17T20:10:46.552Z, 5.7214, 2.3084, -2.7367026805877686
2008-01-17T20:11:41.752Z, 5.7158, 2.3102, -2.713021993637085
2008-01-17T20:12:36.952Z, 5.7101, 2.3119, -2.6893038749694824
2008-01-17T20:13:32.152Z, 5.7043, 2.3136, -2.66554856300354
2008-01-17T20:14:27.352Z, 5.6984, 2.3152, -2.6417558193206787
2008-01-17T20:15:22.552Z, 5.6924, 2.3168, -2.6179263591766357
2008-01-17T20:16:17.752Z, 5.6864, 2.3183, -2.594060182571411
2008-01-17T20:17:12.952Z, 5.6802, 2.3197, -2.570157289505005
2008-01-17T20:18:08.152Z, 5.6740, 2.3210, -2.546217918395996
2008-01-17T20:19:03.352Z, 5.6677, 2.3223, -2.522242546081543
2008-01-17T20:19:58.552Z, 5.6613, 2.3236, -2.498230218887329
2008-01-17T20:20:53.752Z, 5.6548, 2.3247, -2.474179744720459
2008-01-17T20:21:48.952Z, 5.6482, 2.3258, -2.4500935077667236
2008-01-17T20:22:44.152Z, 5.6415, 2.3268, -2.4259719848632812
2008-01-17T20:23:39.352Z, 5.6347, 2.3278, -2.401815414428711
2008-01-17T20:24:34.552Z, 5.6278, 2.3287, -2.377624034881592
2008-01-17T20:25:29.752Z, 5.6208, 2.3295, -2.353397846221924
2008-01-17T20:26:24.952Z, 5.6138, 2.3303, -2.329137086868286
2008-01-17T20:27:20.152Z, 5.6066, 2.3310, -2.304841995239258
2008-01-17T20:28:15.352Z, 5.5994, 2.3316, -2.280512809753418
2008-01-17T20:29:10.552Z, 5.5920, 2.3322, -2.2561497688293457
2008-01-17T20:30:05.752Z, 5.5846, 2.3327, -2.23175311088562
2008-01-17T20:31:00.952Z, 5.5770, 2.3332, -2.2073230743408203
2008-01-17T20:31:56.152Z, 5.5694, 2.3335, -2.1828572750091553
2008-01-17T20:32:51.352Z, 5.5617, 2.3338, -2.158357858657837
2008-01-17T20:33:46.552Z, 5.5538, 2.3340, -2.1338257789611816
2008-01-17T20:34:41.752Z, 5.5459, 2.3342, -2.1092612743377686
2008-01-17T20:35:36.952Z, 5.5379, 2.3343, -2.0846645832061768
2008-01-17T20:36:32.152Z, 5.5297, 2.3343, -2.0600359439849854
2008-01-17T20:37:27.352Z, 5.5215, 2.3343, -2.0353753566741943
2008-01-17T20:38:22.552Z, 5.5132, 2.3342, -2.010683298110962
2008-01-17T20:39:17.752Z, 5.5048, 2.3340, -1.9859600067138672
2008-01-17T20:40:12.952Z, 5.4962, 2.3338, -1.9612057209014893
2008-01-17T20:41:08.152Z, 5.4876, 2.3334, -1.9364206790924072
2008-01-17T20:42:03.352Z, 5.4789, 2.3331, -1.9116051197052002
2008-01-17T20:42:58.552Z, 5.4700, 2.3326, -1.8867584466934204
2008-01-17T20:43:53.751Z, 5.4611, 2.3321, -1.8618803024291992
2008-01-17T20:44:48.951Z, 5.4520, 2.3315, -1.8369719982147217
2008-01-17T20:45:44.151Z, 5.4429, 2.3308, -1.8120343685150146
2008-01-17T20:46:39.351Z, 5.4336, 2.3301, -1.7870675325393677
2008-01-17T20:47:34.551Z, 5.4242, 2.3293, -1.762071967124939
2008-01-17T20:48:29.751Z, 5.4148, 2.3284, -1.7370476722717285
2008-01-17T20:49:24.951Z, 5.4052, 2.3275, -1.711995244026184
2008-01-17T20:50:20.151Z, 5.3955, 2.3264, -1.6869148015975952
2008-01-17T20:51:15.351Z, 5.3857, 2.3254, -1.661806583404541
2008-01-17T20:52:10.551Z, 5.3758, 2.3242, -1.6366710662841797
2008-01-17T20:53:05.751Z, 5.3658, 2.3230, -1.6115083694458008
2008-01-17T20:54:00.951Z, 5.3556, 2.3217, -1.586318850517273
2008-01-17T20:54:56.151Z, 5.3454, 2.3203, -1.5611008405685425
2008-01-17T20:55:51.351Z, 5.3350, 2.3188, -1.5358562469482422
2008-01-17T20:56:46.551Z, 5.3246, 2.3173, -1.510585904121399
2008-01-17T20:57:41.751Z, 5.3140, 2.3157, -1.4852900505065918
2008-01-17T20:58:36.951Z, 5.3033, 2.3140, -1.4599690437316895
2008-01-17T20:59:32.151Z, 5.2925, 2.3123, -1.4346232414245605
2008-01-17T21:00:27.351Z, 5.2815, 2.3105, -1.4092530012130737
2008-01-17T21:01:22.551Z, 5.2705, 2.3086, -1.3838586807250977
2008-01-17T21:02:17.751Z, 5.2593, 2.3066, -1.3584403991699219
2008-01-17T21:03:12.951Z, 5.2480, 2.3046, -1.3329988718032837
2008-01-17T21:04:08.151Z, 5.2366, 2.3025, -1.3075342178344727
2008-01-17T21:05:03.351Z, 5.2251, 2.3003, -1.2820467948913574
2008-01-17T21:05:58.551Z, 5.2135, 2.2981, -1.2565364837646484
2008-01-17T21:06:53.751Z, 5.2017, 2.2957, -1.2310028076171875
2008-01-17T21:07:48.951Z, 5.1898, 2.2933, -1.2054476737976074
2008-01-17T21:08:44.151Z, 5.1778, 2.2908, -1.1798713207244873
2008-01-17T21:09:39.351Z, 5.1657, 2.2882, -1.154274344444275
2008-01-17T21:10:34.551Z, 5.1534, 2.2856, -1.1286571025848389
2008-01-17T21:11:29.751Z, 5.1410, 2.2829, -1.1030199527740479
2008-01-17T21:12:24.951Z, 5.1285, 2.2801, -1.0773632526397705
2008-01-17T21:13:20.151Z, 5.1159, 2.2772, -1.0516875982284546
2008-01-17T21:14:15.351Z, 5.1031, 2.2743, -1.0259933471679688
2008-01-17T21:15:10.551Z, 5.0902, 2.2712, -1.0002808570861816
2008-01-17T21:16:05.751Z, 5.0772, 2.2681, -0.9745506048202515
2008-01-17T21:17:00.951Z, 5.0641, 2.2650, -0.9488031268119812
2008-01-17T21:17:56.151Z, 5.0508, 2.2617, -0.923037588596344
2008-01-17T21:18:51.351Z, 5.0373, 2.2583, -0.8972554802894592
2008-01-17T21:19:46.551Z, 5.0238, 2.2549, -0.871457576751709
2008-01-17T21:20:41.751Z, 5.0101, 2.2514, -0.8456444144248962
2008-01-17T21:21:36.951Z, 4.9963, 2.2478, -0.819816529750824
2008-01-17T21:22:32.151Z, 4.9823, 2.2442, -0.7939742803573608
2008-01-17T21:23:27.351Z, 4.9682, 2.2404, -0.7681183815002441
2008-01-17T21:24:22.551Z, 4.9540, 2.2366, -0.7422491908073425
2008-01-17T21:25:17.751Z, 4.9396, 2.2327, -0.7163673043251038
2008-01-17T21:26:12.951Z, 4.9251, 2.2287, -0.6904732584953308
2008-01-17T21:27:08.151Z, 4.9105, 2.2247, -0.6645676493644714
2008-01-17T21:28:03.351Z, 4.8957, 2.2205, -0.6386510133743286
2008-01-17T21:28:58.551Z, 4.8807, 2.2163, -0.6127236485481262
2008-01-17T21:29:53.751Z, 4.8657, 2.2120, -0.5867858529090881
2008-01-17T21:30:48.951Z, 4.8504, 2.2076, -0.5608389377593994
2008-01-17T21:31:44.151Z, 4.8350, 2.2031, -0.534883439540863
2008-01-17T21:32:39.351Z, 4.8195, 2.1985, -0.5089201331138611
2008-01-17T21:33:34.551Z, 4.8039, 2.1939, -0.48294952511787415
2008-01-17T21:34:29.751Z, 4.7880, 2.1891, -0.4569723308086395
2008-01-17T21:35:24.951Z, 4.7721, 2.1843, -0.43098920583724976
2008-01-17T21:36:20.151Z, 4.7560, 2.1794, -0.40500080585479736
2008-01-17T21:37:15.351Z, 4.7397, 2.1744, -0.37900784611701965
2008-01-17T21:38:10.551Z, 4.7233, 2.1694, -0.35301101207733154
2008-01-17T21:39:05.751Z, 4.7067, 2.1642, -0.32701101899147034
2008-01-17T21:40:00.951Z, 4.6900, 2.1589, -0.3010086417198181
2008-01-17T21:40:56.151Z, 4.6731, 2.1536, -0.2750045359134674
2008-01-17T21:41:51.351Z, 4.6560, 2.1482, -0.24899964034557343
2008-01-17T21:42:46.551Z, 4.6388, 2.1427, -0.2229948192834854
2008-01-17T21:43:41.751Z, 4.6214, 2.1371, -0.19699084758758545
2008-01-17T21:44:36.951Z, 4.6039, 2.1314, -0.1709885448217392
2008-01-17T21:45:32.151Z, 4.5862, 2.1256, -0.14498873054981232
2008-01-17T21:46:27.351Z, 4.5683, 2.1197, -0.11899229884147644
2008-01-17T21:47:22.551Z, 4.5503, 2.1137, -0.09300009161233902
2008-01-17T21:48:17.751Z, 4.5321, 2.1077, -0.06701300293207169
2008-01-17T21:49:12.951Z, 4.5138, 2.1015, -0.04103194177150726
2008-01-17T21:50:08.151Z, 4.4953, 2.0953, -0.015057843178510666
2008-01-17T21:51:03.351Z, 4.4766, 2.0890, 0.010908
2008-01-17T21:51:58.551Z, 4.4577, 2.0826, 0.036865
2008-01-17T21:52:53.751Z, 4.4387, 2.0760, 0.062812
2008-01-17T21:53:48.951Z, 4.4194, 2.0694, 0.088747
2008-01-17T21:54:44.151Z, 4.4000, 2.0627, 0.11467
2008-01-17T21:55:39.351Z, 4.3805, 2.0559, 0.14058
2008-01-17T21:56:34.551Z, 4.3607, 2.0490, 0.16648
2008-01-17T21:57:29.751Z, 4.3408, 2.0420, 0.19236
2008-01-17T21:58:24.951Z, 4.3207, 2.0349, 0.21822
2008-01-17T21:59:20.151Z, 4.3004, 2.0277, 0.24407
2008-01-17T22:00:15.351Z, 4.2799, 2.0205, 0.26989
2008-01-17T22:01:10.551Z, 4.2592, 2.0131, 0.29570
2008-01-17T22:02:05.751Z, 4.2384, 2.0056, 0.32148
2008-01-17T22:03:00.951Z, 4.2173, 1.9980, 0.34725
2008-01-17T22:03:56.151Z, 4.1961, 1.9903, 0.37298
2008-01-17T22:04:51.351Z, 4.1747, 1.9826, 0.39869
2008-01-17T22:05:46.551Z, 4.1530, 1.9747, 0.42438
2008-01-17T22:06:41.751Z, 4.1312, 1.9667, 0.45003
2008-01-17T22:07:36.951Z, 4.1092, 1.9586, 0.47566
2008-01-17T22:08:32.151Z, 4.0870, 1.9504, 0.50125
2008-01-17T22:09:27.351Z, 4.0646, 1.9421, 0.52682
2008-01-17T22:10:22.551Z, 4.0420, 1.9337, 0.55234
2008-01-17T22:11:17.751Z, 4.0192, 1.9252, 0.57783
2008-01-17T22:12:12.951Z, 3.9962, 1.9166, 0.60329
2008-01-17T22:13:08.151Z, 3.9729, 1.9078, 0.62870
2008-01-17T22:14:03.351Z, 3.9495, 1.8990, 0.65408
2008-01-17T22:14:58.551Z, 3.9259, 1.8901, 0.67940
2008-01-17T22:15:53.751Z, 3.9020, 1.8810, 0.70469
2008-01-17T22:16:48.951Z, 3.8779, 1.8719, 0.72992
2008-01-17T22:17:44.151Z, 3.8536, 1.8626, 0.75511
2008-01-17T22:18:39.351Z, 3.8291, 1.8532, 0.78024
2008-01-17T22:19:34.551Z, 3.8044, 1.8437, 0.80533
2008-01-17T22:20:29.751Z, 3.7794, 1.8341, 0.83035
2008-01-17T22:21:24.951Z, 3.7543, 1.8244, 0.85533
2008-01-17T22:22:20.151Z, 3.7289, 1.8146, 0.88024
2008-01-17T22:23:15.351Z, 3.7033, 1.8046, 0.90509
2008-01-17T22:24:10.551Z, 3.6774, 1.7946, 0.92988
2008-01-17T22:25:05.751Z, 3.6513, 1.7844, 0.95460
2008-01-17T22:26:00.951Z, 3.6250, 1.7741, 0.97926
2008-01-17T22:26:56.151Z, 3.5985, 1.7637, 1.0038
2008-01-17T22:27:51.351Z, 3.5717, 1.7531, 1.0283
2008-01-17T22:28:46.551Z, 3.5447, 1.7425, 1.0528
2008-01-17T22:29:41.750Z, 3.5174, 1.7317, 1.0771
2008-01-17T22:30:36.950Z, 3.4899, 1.7208, 1.1014
2008-01-17T22:31:32.150Z, 3.4621, 1.7098, 1.1256
2008-01-17T22:32:27.350Z, 3.4341, 1.6986, 1.1497
2008-01-17T22:33:22.550Z, 3.4059, 1.6873, 1.1737
2008-01-17T22:34:17.750Z, 3.3774, 1.6759, 1.1976
2008-01-17T22:35:12.950Z, 3.3487, 1.6644, 1.2214
2008-01-17T22:36:08.150Z, 3.3197, 1.6527, 1.2451
2008-01-17T22:37:03.350Z, 3.2904, 1.6410, 1.2687
2008-01-17T22:37:58.550Z, 3.2609, 1.6290, 1.2922
2008-01-17T22:38:53.750Z, 3.2311, 1.6170, 1.3156
2008-01-17T22:39:48.950Z, 3.2011, 1.6048, 1.3389
2008-01-17T22:40:44.150Z, 3.1707, 1.5925, 1.3621
2008-01-17T22:41:39.350Z, 3.1402, 1.5800, 1.3851
2008-01-17T22:42:34.550Z, 3.1093, 1.5674, 1.4080
2008-01-17T22:43:29.750Z, 3.0782, 1.5547, 1.4308
2008-01-17T22:44:24.950Z, 3.0468, 1.5418, 1.4534
2008-01-17T22:45:20.150Z, 3.0151, 1.5288, 1.4759
2008-01-17T22:46:15.350Z, 2.9832, 1.5157, 1.4983
2008-01-17T22:47:10.550Z, 2.9510, 1.5024, 1.5205
2008-01-17T22:48:05.750Z, 2.9185, 1.4890, 1.5426
2008-01-17T22:49:00.950Z, 2.8857, 1.4754, 1.5645
2008-01-17T22:49:56.150Z, 2.8526, 1.4617, 1.5863
2008-01-17T22:50:51.350Z, 2.8192, 1.4478, 1.6078
2008-01-17T22:51:46.550Z, 2.7855, 1.4338, 1.6292
2008-01-17T22:52:41.750Z, 2.7516, 1.4197, 1.6505
2008-01-17T22:53:36.950Z, 2.7173, 1.4053, 1.6715
2008-01-17T22:54:32.150Z, 2.6828, 1.3909, 1.6924
2008-01-17T22:55:27.350Z, 2.6479, 1.3763, 1.7130
2008-01-17T22:56:22.550Z, 2.6128, 1.3615, 1.7335
2008-01-17T22:57:17.750Z, 2.5773, 1.3466, 1.7538
2008-01-17T22:58:12.950Z, 2.5416, 1.3315, 1.7738
2008-01-17T22:59:08.150Z, 2.5055, 1.3163, 1.7937
2008-01-17T23:00:03.350Z, 2.4691, 1.3009, 1.8133
2008-01-17T23:00:58.550Z, 2.4325, 1.2854, 1.8326
2008-01-17T23:01:53.750Z, 2.3954, 1.2697, 1.8518
2008-01-17T23:02:48.950Z, 2.3581, 1.2538, 1.8706
2008-01-17T23:03:44.150Z, 2.3205, 1.2377, 1.8892
2008-01-17T23:04:39.350Z, 2.2825, 1.2215, 1.9076
2008-01-17T23:05:34.550Z, 2.2443, 1.2052, 1.9257
2008-01-17T23:06:29.750Z, 2.2057, 1.1886, 1.9435
2008-01-17T23:07:24.950Z, 2.1668, 1.1719, 1.9610
2008-01-17T23:08:20.150Z, 2.1276, 1.1551, 1.9783
2008-01-17T23:09:15.350Z, 2.0880, 1.1381, 1.9952
2008-01-17T23:10:10.550Z, 2.0482, 1.1209, 2.0118
2008-01-17T23:11:05.750Z, 2.0080, 1.1035, 2.0281
2008-01-17T23:12:00.950Z, 1.9675, 1.0860, 2.0441
2008-01-17T23:12:56.150Z, 1.9266, 1.0682, 2.0597
2008-01-17T23:13:51.350Z, 1.8855, 1.0503, 2.0750
2008-01-17T23:14:46.550Z, 1.8440, 1.0323, 2.0899
2008-01-17T23:15:41.750Z, 1.8021, 1.0140, 2.1044
2008-01-17T23:16:36.950Z, 1.7600, 0.99559, 2.1186
2008-01-17T23:17:32.150Z, 1.7175, 0.97700, 2.1323
2008-01-17T23:18:27.350Z, 1.6747, 0.95823, 2.1457
2008-01-17T23:19:22.550Z, 1.6316, 0.93928, 2.1586
2008-01-17T23:20:17.750Z, 1.5882, 0.92016, 2.1712
2008-01-17T23:21:12.950Z, 1.5444, 0.90086, 2.1832
2008-01-17T23:22:08.150Z, 1.5003, 0.88139, 2.1949
2008-01-17T23:23:03.350Z, 1.4559, 0.86174, 2.2061
2008-01-17T23:23:58.550Z, 1.4112, 0.84190, 2.2168
2008-01-17T23:24:53.750Z, 1.3662, 0.82188, 2.2269
2008-01-17T23:25:48.950Z, 1.3209, 0.80169, 2.2366
2008-01-17T23:26:44.150Z, 1.2752, 0.78132, 2.2458
2008-01-17T23:27:39.350Z, 1.2293, 0.76077, 2.2544
2008-01-17T23:28:34.550Z, 1.1831, 0.74005, 2.2625
2008-01-17T23:29:29.750Z, 1.1365, 0.71916, 2.2700
2008-01-17T23:30:24.950Z, 1.0897, 0.69810, 2.2770
2008-01-17T23:31:20.150Z, 1.0426, 0.67687, 2.2834
2008-01-17T23:32:15.350Z, 0.99527, 0.65547, 2.2892
2008-01-17T23:33:10.550Z, 0.94764, 0.63390, 2.2944
2008-01-17T23:34:05.750Z, 0.89975, 0.61217, 2.2989
2008-01-17T23:35:00.950Z, 0.85161, 0.59027, 2.3028
2008-01-17T23:35:56.150Z, 0.80321, 0.56820, 2.3060
2008-01-17T23:36:51.350Z, 0.75457, 0.54598, 2.3086
2008-01-17T23:37:46.550Z, 0.70571, 0.52359, 2.3104
2008-01-17T23:38:41.750Z, 0.65663, 0.50106, 2.3115
2008-01-17T23:39:36.950Z, 0.60734, 0.47838, 2.3120
2008-01-17T23:40:32.150Z, 0.55787, 0.45556, 2.3116
2008-01-17T23:41:27.350Z, 0.50821, 0.43259, 2.3106
2008-01-17T23:42:22.550Z, 0.45839, 0.40950, 2.3088
2008-01-17T23:43:17.750Z, 0.40841, 0.38627, 2.3062
2008-01-17T23:44:12.950Z, 0.35828, 0.36291, 2.3028
2008-01-17T23:45:08.150Z, 0.30804, 0.33944, 2.2986
2008-01-17T23:46:03.350Z, 0.25768, 0.31585, 2.2936
2008-01-17T23:46:58.550Z, 0.20722, 0.29215, 2.2878
2008-01-17T23:47:53.750Z, 0.15668, 0.26834, 2.2810
2008-01-17T23:48:48.950Z, 0.10609, 0.24444, 2.2734
2008-01-17T23:49:44.150Z, 0.055452, 0.22046, 2.2649
2008-01-17T23:50:39.350Z, 0.0047950, 0.19639, 2.2556
2008-01-17T23:51:34.550Z, -0.04586330056190491, 0.17225, 2.2454
2008-01-17T23:52:29.750Z, -0.09650307148694992, 0.14805, 2.2342
2008-01-17T23:53:24.950Z, -0.14710375666618347, 0.12379, 2.2222
2008-01-17T23:54:20.150Z, -0.19764424860477448, 0.099482, 2.2092
2008-01-17T23:55:15.350Z, -0.24810288846492767, 0.075140, 2.1954
2008-01-17T23:56:10.550Z, -0.298457533121109, 0.050769, 2.1806
2008-01-17T23:57:05.750Z, -0.3486856520175934, 0.026379, 2.1648
2008-01-17T23:58:00.950Z, -0.3987642824649811, 0.0019804, 2.1482
2008-01-17T23:58:56.150Z, -0.44865480065345764, -0.022416703402996063, 2.1305
