# Generated by Autoplot on Mon Oct 10 07:28:15 CDT 2011
# {"Proton_Density": {
#    "LABEL": "Proton Density (cm-3)",
#    "UNITS": "cm-3"
# }}
# TITLE: Proton Density (/cc)
# UNITS: cm-3
Epoch (cdfEpoch), Proton_Density (cm-3)
2003-05-04T15:39:24.984Z,   10.14
2003-05-04T15:41:54.918Z,    9.35
2003-05-04T15:44:24.849Z,    9.97
2003-05-04T15:46:54.783Z,    9.22
2003-05-04T15:49:24.711Z,    9.92
2003-05-04T15:51:54.645Z,    9.77
2003-05-04T15:54:24.579Z,    9.67
2003-05-04T15:56:54.512Z,    9.68
2003-05-04T15:59:24.443Z,    9.79
2003-05-04T16:01:54.378Z,    9.46
2003-05-04T16:04:24.311Z,    9.48
2003-05-04T16:06:54.243Z,    9.37
2003-05-04T16:09:24.175Z,    9.57
2003-05-04T16:11:54.109Z,    9.34
2003-05-04T16:14:24.044Z,   10.41
2003-05-04T16:16:53.979Z,    9.40
2003-05-04T16:19:23.932Z,    8.82
2003-05-04T16:21:53.908Z,    9.00
2003-05-04T16:24:23.880Z,    9.80
2003-05-04T16:26:53.851Z,   10.60
2003-05-04T16:29:23.828Z,    8.51
2003-05-04T16:31:53.803Z,    7.04
2003-05-04T16:34:23.776Z,    8.22
2003-05-04T16:36:53.748Z,   10.53
2003-05-04T16:39:23.722Z,    9.23
2003-05-04T16:41:53.695Z,    9.10
2003-05-04T16:44:23.665Z,    9.20
2003-05-04T16:46:53.643Z,    7.87
2003-05-04T16:49:23.614Z,    8.41
2003-05-04T16:51:53.591Z,    8.70
2003-05-04T16:54:23.562Z,    8.32
2003-05-04T16:56:53.540Z,    8.36
2003-05-04T16:59:23.510Z,    7.82
2003-05-04T17:01:53.483Z,    8.23
2003-05-04T17:04:23.457Z,    7.89
2003-05-04T17:06:53.432Z,    7.86
2003-05-04T17:09:23.404Z,    7.86
2003-05-04T17:11:53.376Z,    8.25
2003-05-04T17:14:23.351Z,    8.36
2003-05-04T17:16:53.326Z,    8.43
2003-05-04T17:19:23.302Z,    8.71
2003-05-04T17:21:53.272Z,    8.73
2003-05-04T17:24:23.247Z,    8.50
2003-05-04T17:26:53.221Z,   10.53
2003-05-04T17:29:23.195Z,   10.25
2003-05-04T17:31:53.165Z,    9.24
2003-05-04T17:34:23.142Z,    8.96
2003-05-04T17:36:53.116Z,    8.97
2003-05-04T17:39:23.091Z,   10.15
2003-05-04T17:41:53.062Z,   10.48
2003-05-04T17:44:23.038Z,    8.89
2003-05-04T17:46:53.007Z,   10.32
2003-05-04T17:49:22.982Z,    9.01
2003-05-04T17:51:52.957Z,    8.76
2003-05-04T17:54:22.929Z,    9.33
2003-05-04T17:56:52.905Z,    9.55
2003-05-04T17:59:22.875Z,    9.31
2003-05-04T18:01:52.849Z,    9.64
2003-05-04T18:04:22.821Z,    8.34
2003-05-04T18:06:52.796Z,    8.62
2003-05-04T18:09:22.770Z,    8.71
2003-05-04T18:11:52.744Z,    8.84
2003-05-04T18:14:22.718Z,    8.83
2003-05-04T18:16:52.693Z,    9.78
2003-05-04T18:19:22.662Z,    8.39
2003-05-04T18:21:52.641Z,    8.54
2003-05-04T18:24:22.612Z,    9.22
2003-05-04T18:26:52.585Z,    7.10
2003-05-04T18:29:22.561Z,    6.70
2003-05-04T18:31:52.533Z,    6.99
2003-05-04T18:34:22.506Z,    6.80
2003-05-04T18:36:52.482Z,    6.48
2003-05-04T18:39:22.455Z,    6.71
2003-05-04T18:41:52.430Z,    6.64
2003-05-04T18:44:22.403Z,    6.88
2003-05-04T18:46:52.375Z,    6.84
2003-05-04T18:49:22.349Z,    6.94
2003-05-04T18:51:52.325Z,    6.73
2003-05-04T18:54:22.296Z,    7.07
2003-05-04T18:56:52.270Z,    7.02
2003-05-04T18:59:22.244Z,    6.22
2003-05-04T19:01:52.217Z,    6.54
2003-05-04T19:04:22.191Z,    6.71
2003-05-04T19:06:52.164Z,    7.33
2003-05-04T19:09:22.138Z,    7.11
2003-05-04T19:11:52.108Z,    7.02
2003-05-04T19:14:22.083Z,    7.21
2003-05-04T19:16:52.060Z,    7.22
2003-05-04T19:19:22.033Z,    7.43
2003-05-04T19:21:52.010Z,    7.03
2003-05-04T19:24:21.984Z,    7.02
2003-05-04T19:26:51.957Z,    6.75
2003-05-04T19:29:21.929Z,    6.89
2003-05-04T19:31:51.904Z,    7.49
2003-05-04T19:34:21.876Z,    7.18
2003-05-04T19:36:51.849Z,    7.12
2003-05-04T19:39:21.822Z,    7.92
2003-05-04T19:41:51.796Z,    7.74
2003-05-04T19:44:21.767Z,    8.69
2003-05-04T19:46:51.744Z,    7.62
2003-05-04T19:49:21.718Z,    7.57
2003-05-04T19:51:51.691Z,    8.28
2003-05-04T19:54:21.664Z,    7.70
2003-05-04T19:56:51.637Z,    8.13
2003-05-04T19:59:21.611Z,    8.32
2003-05-04T20:01:51.582Z,    7.01
2003-05-04T20:04:21.557Z,    8.23
2003-05-04T20:06:51.532Z,    9.70
2003-05-04T20:09:21.507Z,    6.43
2003-05-04T20:11:51.480Z,    8.92
2003-05-04T20:14:21.457Z,    8.56
2003-05-04T20:16:51.427Z,    8.79
2003-05-04T20:19:21.400Z,    8.54
2003-05-04T20:21:51.373Z,    9.68
2003-05-04T20:24:21.348Z,    8.97
2003-05-04T20:26:51.320Z,    8.75
2003-05-04T20:29:21.293Z,    9.39
2003-05-04T20:31:51.265Z,    7.84
2003-05-04T20:34:21.241Z,    8.69
2003-05-04T20:36:51.214Z,    9.81
2003-05-04T20:39:21.188Z,    9.75
2003-05-04T20:41:51.160Z,    7.70
2003-05-04T20:44:21.133Z,    9.47
2003-05-04T20:46:51.107Z,    7.95
2003-05-04T20:49:21.080Z,    9.18
2003-05-04T20:51:51.054Z,    9.41
2003-05-04T20:54:21.029Z,    9.71
2003-05-04T20:56:51.006Z,    8.97
2003-05-04T20:59:20.974Z,    7.84
2003-05-04T21:01:50.948Z,   10.52
2003-05-04T21:04:20.924Z,    8.92
2003-05-04T21:06:50.894Z,    9.63
2003-05-04T21:09:20.869Z,   10.04
2003-05-04T21:11:50.842Z,    9.96
2003-05-04T21:14:20.816Z,    8.38
2003-05-04T21:16:50.789Z,    8.79
2003-05-04T21:19:20.764Z,    9.29
2003-05-04T21:21:50.736Z,   10.28
2003-05-04T21:24:20.708Z,    9.40
2003-05-04T21:26:50.683Z,    9.39
2003-05-04T21:29:20.655Z,    8.94
2003-05-04T21:31:50.630Z,    8.72
2003-05-04T21:34:20.605Z,    9.68
2003-05-04T21:36:50.578Z,   10.71
2003-05-04T21:39:20.550Z,    8.87
2003-05-04T21:41:50.524Z,    9.21
2003-05-04T21:44:20.496Z,   10.66
2003-05-04T21:46:50.472Z,    9.86
2003-05-04T21:49:20.444Z,   11.14
2003-05-04T21:51:50.419Z,   12.18
2003-05-04T21:54:20.394Z,   11.08
2003-05-04T21:56:50.366Z,   12.09
2003-05-04T21:59:20.341Z,   10.52
2003-05-04T22:01:50.315Z,   10.63
2003-05-04T22:04:20.287Z,   12.67
2003-05-04T22:06:50.260Z,   12.52
2003-05-04T22:09:20.233Z,    9.33
2003-05-04T22:11:50.207Z,   11.51
2003-05-04T22:14:20.178Z,   10.34
2003-05-04T22:16:50.151Z,   11.69
2003-05-04T22:19:20.125Z,   10.71
2003-05-04T22:21:50.098Z,   11.29
2003-05-04T22:24:20.076Z,   11.52
2003-05-04T22:26:50.047Z,   10.59
2003-05-04T22:29:20.021Z,   10.36
2003-05-04T22:31:49.995Z,    9.63
2003-05-04T22:34:19.970Z,    9.89
2003-05-04T22:36:49.942Z,   10.52
2003-05-04T22:39:19.914Z,    9.64
2003-05-04T22:41:49.888Z,   10.02
2003-05-04T22:44:19.864Z,    9.33
2003-05-04T22:46:49.835Z,    9.84
2003-05-04T22:49:19.808Z,    8.83
2003-05-04T22:51:49.782Z,    8.87
2003-05-04T22:54:19.756Z,    8.97
2003-05-04T22:56:49.728Z,    8.95
2003-05-04T22:59:19.703Z,    8.62
2003-05-04T23:01:49.673Z,    8.72
2003-05-04T23:04:19.646Z,    8.63
2003-05-04T23:06:49.623Z,    8.51
2003-05-04T23:09:19.593Z,    8.09
2003-05-04T23:11:49.568Z,    9.68
2003-05-04T23:14:19.542Z,   10.06
2003-05-04T23:16:49.517Z,    9.36
2003-05-04T23:19:19.486Z,   11.15
2003-05-04T23:21:49.460Z,   11.13
2003-05-04T23:24:19.436Z,   10.53
2003-05-04T23:26:49.407Z,   10.68
2003-05-04T23:29:19.380Z,   11.24
2003-05-04T23:31:49.356Z,    8.99
2003-05-04T23:34:19.327Z,   11.29
2003-05-04T23:36:49.302Z,   11.32
2003-05-04T23:39:19.273Z,   10.45
2003-05-04T23:41:49.246Z,   10.66
2003-05-04T23:44:19.225Z,   10.49
2003-05-04T23:46:49.199Z,    9.67
2003-05-04T23:49:19.170Z,   10.38
2003-05-04T23:51:49.143Z,   12.14
2003-05-04T23:54:19.115Z,   11.30
2003-05-04T23:56:49.089Z,   11.64
2003-05-04T23:59:19.061Z,   11.02
2003-05-05T00:01:49.036Z,    9.66
2003-05-05T00:04:19.007Z,   10.73
2003-05-05T00:06:48.985Z,   10.97
2003-05-05T00:09:18.952Z,   10.81
2003-05-05T00:11:48.930Z,   11.15
2003-05-05T00:14:18.903Z,   11.06
2003-05-05T00:16:48.875Z,   11.46
2003-05-05T00:19:18.847Z,   10.58
2003-05-05T00:21:48.822Z,   11.15
2003-05-05T00:24:18.794Z,   10.86
2003-05-05T00:26:48.766Z,   10.20
2003-05-05T00:29:18.741Z,   11.40
2003-05-05T00:31:48.714Z,   11.06
2003-05-05T00:34:18.687Z,   11.33
2003-05-05T00:36:48.662Z,   11.32
2003-05-05T00:39:18.633Z,   10.87
2003-05-05T00:41:48.610Z,   10.33
2003-05-05T00:44:18.580Z,   11.43
2003-05-05T00:46:48.556Z,   11.19
2003-05-05T00:49:18.531Z,   11.48
2003-05-05T00:51:48.501Z,   10.45
2003-05-05T00:54:18.476Z,   10.07
2003-05-05T00:56:48.449Z,   11.48
2003-05-05T00:59:18.423Z,   10.58
2003-05-05T01:01:48.398Z,   10.88
2003-05-05T01:04:18.372Z,   11.43
2003-05-05T01:06:48.344Z,   11.05
2003-05-05T01:09:18.319Z,   11.36
2003-05-05T01:11:48.294Z,   11.72
2003-05-05T01:14:18.271Z,   11.15
2003-05-05T01:16:48.242Z,   10.98
2003-05-05T01:19:18.214Z,   10.94
2003-05-05T01:21:48.188Z,   10.92
2003-05-05T01:24:18.160Z,   10.68
2003-05-05T01:26:48.133Z,   11.56
2003-05-05T01:29:18.104Z,   10.44
2003-05-05T01:31:48.080Z,   10.28
2003-05-05T01:34:18.056Z,   10.83
2003-05-05T01:36:48.026Z,   10.79
2003-05-05T01:39:18.001Z,   11.24
2003-05-05T01:41:47.975Z,   10.80
2003-05-05T01:44:17.946Z,   11.42
2003-05-05T01:46:47.923Z,   12.35
2003-05-05T01:49:17.896Z,   13.08
2003-05-05T01:51:47.867Z,   13.23
2003-05-05T01:54:17.845Z,   12.56
2003-05-05T01:56:47.817Z,   11.78
2003-05-05T01:59:17.789Z,   12.74
2003-05-05T02:01:47.763Z,   12.66
2003-05-05T02:04:17.737Z,   12.60
2003-05-05T02:06:47.708Z,   14.61
2003-05-05T02:09:17.681Z,   12.85
2003-05-05T02:11:47.654Z,   13.78
2003-05-05T02:14:17.627Z,   12.69
2003-05-05T02:16:47.601Z,   13.21
2003-05-05T02:19:17.575Z,   13.15
2003-05-05T02:21:47.547Z,   12.94
2003-05-05T02:24:17.522Z,   13.21
2003-05-05T02:26:47.498Z,   12.19
2003-05-05T02:29:17.470Z,   16.43
2003-05-05T02:31:47.444Z,   15.28
2003-05-05T02:34:17.419Z,   15.10
2003-05-05T02:36:47.390Z,   15.85
2003-05-05T02:39:17.363Z,   14.71
2003-05-05T02:41:47.335Z,   14.71
2003-05-05T02:44:17.309Z,   13.97
2003-05-05T02:46:47.283Z,   15.44
2003-05-05T02:49:17.253Z,   13.84
2003-05-05T02:51:47.228Z,   13.81
2003-05-05T02:54:17.204Z,   14.67
2003-05-05T02:56:47.172Z,   13.34
2003-05-05T02:59:17.149Z,   14.94
2003-05-05T03:01:47.123Z,   12.84
2003-05-05T03:04:17.094Z,   13.92
2003-05-05T03:06:47.068Z,   13.93
2003-05-05T03:09:17.041Z,   13.77
2003-05-05T03:11:47.013Z,   12.39
2003-05-05T03:14:16.986Z,   13.41
2003-05-05T03:16:46.962Z,   11.81
2003-05-05T03:19:16.935Z,   13.25
2003-05-05T03:21:46.903Z,   13.20
2003-05-05T03:24:16.881Z,   11.77
2003-05-05T03:26:46.855Z,   12.55
2003-05-05T03:29:16.825Z,   12.75
2003-05-05T03:31:46.800Z,   13.36
2003-05-05T03:34:16.770Z,   12.03
2003-05-05T03:36:46.745Z,   14.27
2003-05-05T03:39:16.720Z,   14.61
2003-05-05T03:41:46.692Z,   12.38
2003-05-05T03:44:16.663Z,   13.54
2003-05-05T03:46:46.640Z,   14.63
2003-05-05T03:49:16.613Z,   15.56
2003-05-05T03:51:46.585Z,   14.56
2003-05-05T03:54:16.558Z,   15.36
2003-05-05T03:56:46.531Z,   15.92
2003-05-05T03:59:16.501Z,   15.14
2003-05-05T04:01:46.478Z,   15.54
2003-05-05T04:04:16.450Z,    9.48
2003-05-05T04:06:46.422Z,   15.69
2003-05-05T04:09:16.399Z,   15.03
2003-05-05T04:11:46.370Z,   14.45
2003-05-05T04:14:16.345Z,   15.35
2003-05-05T04:16:46.318Z,   15.20
2003-05-05T04:19:16.290Z,   16.38
2003-05-05T04:21:46.264Z,   16.07
2003-05-05T04:24:16.237Z,   14.40
2003-05-05T04:26:46.210Z,   15.68
2003-05-05T04:29:16.185Z,    8.89
2003-05-05T04:31:46.156Z,    8.69
2003-05-05T04:34:16.131Z,    6.77
2003-05-05T04:36:46.104Z,    7.58
2003-05-05T04:39:16.077Z,    7.35
2003-05-05T04:41:46.052Z,    7.28
2003-05-05T04:44:16.023Z,    7.13
2003-05-05T04:46:45.996Z,    7.29
2003-05-05T04:49:15.973Z,    7.23
2003-05-05T04:51:45.943Z,    7.40
2003-05-05T04:54:15.915Z,    7.22
2003-05-05T04:56:45.889Z,    7.04
2003-05-05T04:59:15.862Z,    7.28
2003-05-05T05:01:45.835Z,    7.25
2003-05-05T05:04:15.812Z,    6.60
2003-05-05T05:06:45.783Z,    6.92
2003-05-05T05:09:15.759Z,    6.59
2003-05-05T05:11:45.728Z,    6.40
2003-05-05T05:14:15.703Z,    7.23
2003-05-05T05:16:45.674Z,    7.40
2003-05-05T05:19:15.648Z,    6.73
2003-05-05T05:21:45.621Z,    8.32
2003-05-05T05:24:15.593Z,    7.29
2003-05-05T05:26:45.565Z,    8.79
2003-05-05T05:29:15.538Z,    6.99
2003-05-05T05:31:45.514Z,    6.58
2003-05-05T05:34:15.487Z,    6.87
2003-05-05T05:36:45.461Z,    6.87
2003-05-05T05:39:15.431Z,    6.82
2003-05-05T05:41:45.409Z,    7.37
2003-05-05T05:44:15.382Z,    8.28
2003-05-05T05:46:45.352Z,    8.09
2003-05-05T05:49:15.327Z,    7.66
2003-05-05T05:51:45.301Z,    6.69
2003-05-05T05:54:15.272Z,    6.69
2003-05-05T05:56:45.246Z,    6.89
2003-05-05T05:59:15.217Z,    5.99
2003-05-05T06:01:45.189Z,    6.61
2003-05-05T06:04:15.162Z,    7.49
2003-05-05T06:06:45.136Z,    6.64
2003-05-05T06:09:15.107Z,    6.83
2003-05-05T06:11:45.080Z,    7.50
2003-05-05T06:14:15.057Z,    7.18
2003-05-05T06:16:45.027Z,    6.78
2003-05-05T06:19:15.001Z,    7.32
2003-05-05T06:21:44.974Z,    7.66
2003-05-05T06:24:14.947Z,    8.57
2003-05-05T06:26:44.920Z,    7.71
2003-05-05T06:29:14.892Z,    8.28
2003-05-05T06:31:44.865Z,    9.64
2003-05-05T06:34:14.838Z,    8.86
2003-05-05T06:36:44.810Z,    7.92
2003-05-05T06:39:14.783Z,    7.24
2003-05-05T06:41:44.756Z,    7.61
2003-05-05T06:44:14.727Z,    7.43
2003-05-05T06:46:44.702Z,    7.97
2003-05-05T06:49:14.677Z,    8.21
2003-05-05T06:51:44.647Z,    8.50
2003-05-05T06:54:14.621Z,    7.75
2003-05-05T06:56:44.596Z,    8.30
2003-05-05T06:59:14.567Z,    9.00
2003-05-05T07:01:44.541Z,    7.95
2003-05-05T07:04:14.513Z,    8.94
2003-05-05T07:06:44.484Z,    7.83
2003-05-05T07:09:14.456Z,    7.96
2003-05-05T07:11:44.429Z,    8.26
2003-05-05T07:14:14.402Z,    9.07
2003-05-05T07:16:44.374Z,    7.55
2003-05-05T07:19:14.351Z,    7.33
2003-05-05T07:21:44.323Z,    9.67
2003-05-05T07:24:14.297Z,    6.78
2003-05-05T07:26:44.270Z,    8.33
2003-05-05T07:29:14.242Z,    9.49
2003-05-05T07:31:44.218Z,    7.80
2003-05-05T07:34:14.187Z,    9.27
2003-05-05T07:36:44.161Z,    9.00
2003-05-05T07:39:14.132Z,    8.53
2003-05-05T07:41:44.104Z,    7.50
2003-05-05T07:44:14.079Z,    8.05
2003-05-05T07:46:44.052Z,    8.41
2003-05-05T07:49:14.022Z,    9.03
2003-05-05T07:51:43.997Z,   10.36
2003-05-05T07:54:13.971Z,    5.99
2003-05-05T07:56:43.940Z,    6.49
2003-05-05T07:59:13.917Z,    7.79
2003-05-05T08:01:43.888Z,    7.98
2003-05-05T08:04:13.858Z,    9.20
2003-05-05T08:06:43.833Z,    8.53
2003-05-05T08:09:13.808Z,    7.00
2003-05-05T08:11:43.781Z,    7.33
2003-05-05T08:14:13.751Z,    7.98
2003-05-05T08:16:43.725Z,    8.73
2003-05-05T08:19:13.698Z,    8.53
2003-05-05T08:21:43.670Z,    8.75
2003-05-05T08:24:13.643Z,    7.16
2003-05-05T08:26:43.616Z,    8.27
2003-05-05T08:29:13.586Z,    9.71
2003-05-05T08:31:43.561Z,   10.09
2003-05-05T08:34:13.533Z,    7.93
2003-05-05T08:36:43.507Z,    6.59
2003-05-05T08:39:13.479Z,   10.67
2003-05-05T08:41:43.454Z,    8.96
2003-05-05T08:44:13.427Z,    9.09
2003-05-05T08:46:43.399Z,    9.59
2003-05-05T08:49:13.371Z,    8.60
2003-05-05T08:51:43.345Z,    9.05
2003-05-05T08:54:13.317Z,    9.43
2003-05-05T08:56:43.289Z,    9.53
2003-05-05T08:59:13.265Z,    7.58
2003-05-05T09:01:43.233Z,    9.86
2003-05-05T09:04:13.205Z,    8.97
2003-05-05T09:06:43.181Z,    7.94
2003-05-05T09:09:13.156Z,    9.42
2003-05-05T09:11:43.125Z,    8.79
2003-05-05T09:14:13.100Z,    9.25
2003-05-05T09:16:43.072Z,    8.39
2003-05-05T09:19:13.045Z,    8.33
2003-05-05T09:21:43.017Z,    8.61
2003-05-05T09:24:12.992Z,   10.21
2003-05-05T09:26:42.963Z,    9.13
2003-05-05T09:29:12.934Z,    8.45
2003-05-05T09:31:42.910Z,    9.24
2003-05-05T09:34:12.885Z,    9.32
2003-05-05T09:36:42.855Z,    9.00
2003-05-05T09:39:12.832Z,    9.10
2003-05-05T09:41:42.800Z,    9.11
2003-05-05T09:44:12.772Z,    8.08
2003-05-05T09:46:42.746Z,    9.33
2003-05-05T09:49:12.718Z,    8.48
2003-05-05T09:51:42.691Z,    8.94
2003-05-05T09:54:12.662Z,   10.23
2003-05-05T09:56:42.637Z,    9.09
2003-05-05T09:59:12.610Z,    8.49
2003-05-05T10:01:42.583Z,    9.30
2003-05-05T10:04:12.556Z,    8.49
2003-05-05T10:06:42.530Z,    9.05
2003-05-05T10:09:12.499Z,    9.53
2003-05-05T10:11:42.475Z,    8.96
2003-05-05T10:14:12.447Z,    9.47
2003-05-05T10:16:42.417Z,    9.26
2003-05-05T10:19:12.392Z,    9.51
2003-05-05T10:21:42.367Z,    8.66
2003-05-05T10:24:12.338Z,   10.19
2003-05-05T10:26:42.310Z,    8.72
2003-05-05T10:29:12.283Z,   10.16
2003-05-05T10:31:42.257Z,    9.44
2003-05-05T10:34:12.228Z,    9.75
2003-05-05T10:36:42.203Z,   10.53
2003-05-05T10:39:12.178Z,    9.95
2003-05-05T10:41:42.146Z,    8.60
2003-05-05T10:44:12.121Z,    9.47
2003-05-05T10:46:42.099Z,   10.74
2003-05-05T10:49:12.067Z,    7.40
2003-05-05T10:51:42.038Z,   10.77
2003-05-05T10:54:12.014Z,    7.34
2003-05-05T10:56:41.987Z,    6.72
2003-05-05T10:59:11.958Z,    5.51
2003-05-05T11:01:41.931Z,    6.72
2003-05-05T11:04:11.901Z,    5.46
2003-05-05T11:06:41.874Z,    5.84
2003-05-05T11:09:11.847Z,    6.02
2003-05-05T11:11:41.820Z,    5.95
2003-05-05T11:14:11.791Z,    6.34
2003-05-05T11:16:41.765Z,    6.61
2003-05-05T11:19:11.740Z,    6.25
2003-05-05T11:21:41.709Z,    6.62
2003-05-05T11:24:11.685Z,    6.91
2003-05-05T11:26:41.659Z,    5.08
2003-05-05T11:29:11.628Z,    6.49
2003-05-05T11:31:41.600Z,    5.96
2003-05-05T11:34:11.573Z,    7.20
2003-05-05T11:36:41.547Z,    5.91
2003-05-05T11:39:11.517Z,    6.88
2003-05-05T11:41:41.490Z,    6.01
2003-05-05T11:44:11.461Z,    7.24
2003-05-05T11:46:41.437Z,    6.95
2003-05-05T11:49:11.413Z,    6.95
2003-05-05T11:51:41.383Z,    5.87
2003-05-05T11:54:11.354Z,    6.72
2003-05-05T11:56:41.330Z,    5.83
2003-05-05T11:59:11.302Z,    6.25
2003-05-05T12:01:41.273Z,    6.05
2003-05-05T12:04:11.244Z,    6.53
2003-05-05T12:06:41.216Z,    6.95
2003-05-05T12:09:11.188Z,    7.04
2003-05-05T12:11:41.160Z,    6.93
2003-05-05T12:14:11.132Z,    7.58
2003-05-05T12:16:41.102Z,    8.27
2003-05-05T12:19:11.076Z,    7.28
2003-05-05T12:21:41.049Z,    7.52
2003-05-05T12:24:11.023Z,    7.69
2003-05-05T12:26:40.992Z,    7.09
2003-05-05T12:29:10.965Z,    6.57
2003-05-05T12:31:40.940Z,    7.75
2003-05-05T12:34:10.909Z,    7.43
2003-05-05T12:36:40.882Z,    7.29
2003-05-05T12:39:10.856Z,    6.27
2003-05-05T12:41:40.828Z,    5.99
2003-05-05T12:44:10.801Z,    7.08
2003-05-05T12:46:40.774Z,    6.68
2003-05-05T12:49:10.744Z,    7.37
2003-05-05T12:51:40.716Z,    8.18
2003-05-05T12:54:10.693Z,    6.82
2003-05-05T12:56:40.663Z,    7.40
2003-05-05T13:04:48.074Z,    7.74
2003-05-05T13:07:18.048Z,    8.74
2003-05-05T13:09:48.017Z,    8.61
2003-05-05T13:12:17.991Z,    7.92
2003-05-05T13:14:47.963Z,   10.15
2003-05-05T13:17:17.934Z,    8.07
2003-05-05T13:19:47.909Z,    8.40
2003-05-05T13:22:17.883Z,    8.71
2003-05-05T13:24:47.851Z,    8.58
2003-05-05T13:27:17.823Z,    8.83
2003-05-05T13:29:47.797Z,    8.29
2003-05-05T13:32:17.785Z,   10.54
2003-05-05T13:34:47.786Z,    8.14
2003-05-05T13:37:17.751Z,    7.58
2003-05-05T13:39:47.719Z,    8.07
2003-05-05T13:42:17.695Z,    7.12
2003-05-05T13:44:47.665Z,    7.35
2003-05-05T13:47:17.632Z,    7.73
2003-05-05T13:49:47.603Z,    7.08
2003-05-05T13:52:17.573Z,    8.17
2003-05-05T13:54:47.548Z,    6.21
2003-05-05T13:57:17.519Z,    7.20
2003-05-05T13:59:47.486Z,    7.76
2003-05-05T14:02:17.462Z,    7.25
2003-05-05T14:04:47.432Z,    7.88
2003-05-05T14:07:17.397Z,    7.57
2003-05-05T14:09:47.367Z,    7.07
2003-05-05T14:12:17.338Z,    7.43
2003-05-05T14:14:47.311Z,    8.41
2003-05-05T14:17:17.281Z,    7.14
2003-05-05T14:19:47.252Z,    6.49
2003-05-05T14:22:17.222Z,    7.71
2003-05-05T14:24:47.192Z,    5.06
2003-05-05T14:27:17.165Z,    7.83
2003-05-05T14:29:47.137Z,    6.28
2003-05-05T14:32:17.107Z,    8.60
2003-05-05T14:34:47.078Z,    8.42
2003-05-05T14:37:17.050Z,    7.37
2003-05-05T14:39:47.024Z,    7.86
2003-05-05T14:42:16.986Z,    7.76
2003-05-05T14:44:46.961Z,    7.53
2003-05-05T14:47:16.927Z,    6.60
2003-05-05T14:49:46.901Z,    7.09
2003-05-05T14:52:16.872Z,    7.66
2003-05-05T14:54:46.845Z,    7.50
2003-05-05T14:57:16.814Z,    6.84
2003-05-05T14:59:46.788Z,    7.71
2003-05-05T15:02:16.757Z,    6.72
2003-05-05T15:04:46.728Z,    7.34
2003-05-05T15:07:16.699Z,    7.37
2003-05-05T15:09:46.671Z,    7.54
2003-05-05T15:12:16.642Z,    9.10
2003-05-05T15:14:46.612Z,    8.29
2003-05-05T15:17:16.582Z,    9.41
2003-05-05T15:19:46.553Z,    9.89
2003-05-05T15:22:16.522Z,    9.47
2003-05-05T15:24:46.494Z,    7.88
2003-05-05T15:27:16.464Z,   10.19
2003-05-05T15:29:46.433Z,    8.16
2003-05-05T15:32:16.405Z,   10.37
2003-05-05T15:34:46.375Z,   11.27
2003-05-05T15:37:16.347Z,   10.17
2003-05-05T15:39:46.314Z,    8.80
2003-05-05T15:42:16.288Z,    9.73
2003-05-05T15:44:46.261Z,    8.89
2003-05-05T15:47:16.228Z,   12.03
2003-05-05T15:49:46.199Z,    7.47
2003-05-05T15:52:16.170Z,   11.26
2003-05-05T15:54:46.143Z,    6.40
2003-05-05T15:57:16.113Z,    8.27
2003-05-05T15:59:46.081Z,    9.25
2003-05-05T16:02:16.051Z,   10.15
2003-05-05T16:04:46.022Z,    9.27
2003-05-05T16:07:15.992Z,    9.51
2003-05-05T16:09:45.964Z,   10.19
2003-05-05T16:12:15.938Z,    8.97
2003-05-05T16:14:45.909Z,    8.77
2003-05-05T16:17:15.878Z,   10.38
2003-05-05T16:19:45.875Z,    9.72
2003-05-05T16:22:15.891Z,   13.15
2003-05-05T16:24:45.908Z,    7.71
2003-05-05T16:27:15.920Z,   10.60
2003-05-05T16:29:45.940Z,   11.13
2003-05-05T16:32:15.953Z,   11.32
2003-05-05T16:34:45.969Z,    8.95
2003-05-05T16:37:15.984Z,   10.66
2003-05-05T16:39:46.000Z,   10.50
2003-05-05T16:42:16.013Z,   10.13
2003-05-05T16:44:46.029Z,   10.55
2003-05-05T16:47:16.041Z,    8.87
2003-05-05T16:49:46.057Z,    8.07
2003-05-05T16:52:16.073Z,   10.19
2003-05-05T16:54:46.085Z,    4.72
2003-05-05T16:57:16.102Z,    9.35
2003-05-05T16:59:46.120Z,    9.41
2003-05-05T17:02:16.133Z,    9.27
2003-05-05T17:04:46.150Z,    9.85
2003-05-05T17:07:16.161Z,    9.17
2003-05-05T17:09:46.180Z,    9.96
2003-05-05T17:12:16.194Z,   11.17
2003-05-05T17:14:46.208Z,    7.98
2003-05-05T17:17:16.218Z,    9.32
2003-05-05T17:19:46.236Z,   11.44
2003-05-05T17:22:16.253Z,    9.13
2003-05-05T17:24:46.269Z,   11.69
2003-05-05T17:27:16.281Z,    8.35
2003-05-05T17:29:46.297Z,    9.16
2003-05-05T17:32:16.308Z,   11.31
2003-05-05T17:34:46.332Z,   10.55
2003-05-05T17:37:16.341Z,    9.89
2003-05-05T17:39:46.361Z,   13.87
2003-05-05T17:42:16.372Z,   10.60
2003-05-05T17:44:46.391Z,   11.83
2003-05-05T17:47:16.406Z,   11.40
2003-05-05T17:49:46.420Z,   12.73
2003-05-05T17:52:16.438Z,   11.34
2003-05-05T17:54:46.449Z,   12.20
2003-05-05T17:57:16.463Z,   12.63
